hospital_id,KName,lon,lat,Str,PLZ,Ort,Bundesland,Adresse,KV,x_center_m,y_center_m,cell_size_m,rail_length_in_cell_km_1885,rail_segments_hitting_cell_1885,x_min,x_max,y_min,y_max
K000001812,Klinikum Oberlausitzer Bergland gemeinnützige GmbH Standort Zittau,14.8197,50.8992,Görlitzer Str. 8,2763,Zittau,Sachsen,"Klinikum Oberlausitzer Bergland gemeinnützige GmbH, Görlitzer Straße 8, 2763 Zittau",Sachsen,4659790.08005628,3098693.455904064,10000,24.56679353935178,7,4654790.08005628,4664790.08005628,3093693.455904064,3103693.455904064
K000001813,Klinikum Oberlausitzer Bergland gemeinnützige GmbH Standort Ebersbach-Neugersdorf,14.5697,51.0049,Röntgenstr. 23,2730,Ebersbach-Neugersdorf,Sachsen,"Klinikum Oberlausitzer Bergland gemeinnützige GmbH, Röntgenstraße 23, 2730 Ebersbach-Neugersdorf",Sachsen,4641513.874365036,3109304.956636605,10000,19.33926318807568,3,4636513.874365036,4646513.874365036,3104304.956636605,3114304.956636605
K000001814,Malteser Krankenhaus St. Carolus,14.9384,51.1449,Carolusstr. 212,2827,Görlitz,Sachsen,"Malteser Krankenhaus St. Carolus, Carolusstraße 212, 2827 Görlitz",Sachsen,4666284.09205538,3126531.198945722,10000,29.263212147909467,6,4661284.09205538,4671284.09205538,3121531.198945722,3131531.198945722
K000001815,EKA Erzgebirgsklinikum Annaberg gGmbH,13.0072,50.5923,Chemnitzer Str. 15,9456,Annaberg-Buchholz,Sachsen,"EKA Erzgebirgsklinikum Annaberg gGmbH, Chemnitzer Straße 15, 9456 Annaberg-Buchholz",Sachsen,4533884.496585144,3057760.644304157,10000,40.67394169702725,10,4528884.496585144,4538884.496585144,3052760.644304157,3062760.644304157
K000001816,Haus Zschopau,13.0793,50.7352,Alte Marienberger Str. 52,9405,Zschopau,Sachsen,"Haus Zschopau, Alte Marienberger Str. 52, 9405 Zschopau",Sachsen,4538321.892879415,3073856.8131282907,10000,18.05181516305675,3,4533321.892879415,4543321.892879415,3068856.8131282907,3078856.8131282907
K000001817,Paracelsus Klinik Zwickau,12.4722,50.7219,Werdauer Str. 68,8060,Zwickau,Sachsen,"Paracelsus Klinik Zwickau, Werdauer Straße 68, 8060 Zwickau",Sachsen,4495546.438081107,3070753.303223853,10000,26.065481873270716,4,4490546.438081107,4500546.438081107,3065753.303223853,3075753.303223853
K000001818,Helios Park-Klinikum Leipzig,12.4369,51.3083,Strümpellstr. 41,4289,Leipzig,Sachsen,"Helios Park-Klinikum Leipzig, Strümpellstraße 41, 4289 Leipzig",Sachsen,4490893.066087871,3135874.358990287,10000,50.254236603853926,17,4485893.066087871,4495893.066087871,3130874.358990287,3140874.358990287
K000001819,"ELBLANDKLINIKEN Stiftung & Co. KG, ELBLANDKLINIKUM Radebeul",13.6507,51.1089,Heinrich-Zille-Str. 13,1445,Radebeul,Sachsen,"ELBLANDKLINIKEN Stiftung & Co. KG, ELBLANDKLINIKUM Radebeul, Heinrich-Zille-Straße 13, 1445 Radebeul",Sachsen,4576551.13898312,3117239.183534493,10000,23.844625649134645,5,4571551.13898312,4581551.13898312,3112239.183534493,3122239.183534493
K000001820,Sächsisches Krankenhaus Arnsdorf,13.997,51.0952,Hufelandstr. 15,1477,Arnsdorf,Sachsen,"Sächsisches Krankenhaus Arnsdorf, Hufelandstraße 15, 1477 Arnsdorf",Sachsen,4600848.58644819,3116984.9280464957,10000,22.230737608123366,3,4595848.58644819,4605848.58644819,3111984.9280464957,3121984.9280464957
K000001821,Helios Klinikum Pirna,13.9533,50.9589,Struppener Str. 13,1796,Pirna,Sachsen,"Helios Klinikum Pirna, Struppener Straße 13, 1796 Pirna",Sachsen,4598607.622564492,3101674.1402536645,10000,40.41815291315781,9,4593607.622564492,4603607.622564492,3096674.1402536645,3106674.1402536645
K000001822,Sächsisches Krankenhaus Großschweidnitz,14.644,51.0754,Dr.-Max-Krell-Park 41,2708,Großschweidnitz,Sachsen,"SKH, Dr.-Max-Krell-Park 41, 2708 Großschweidnitz",Sachsen,4646221.836449377,3117462.9756793748,10000,35.77122491382658,10,4641221.836449377,4651221.836449377,3112462.9756793748,3122462.9756793748
K000001823,Städtisches Klinikum Dresden - Standort Friedrichstadt,13.7178,51.0584,Friedrichstr. 41,1067,Dresden,Sachsen,"Städtisches Klinikum Dresden - Standort Friedrichstadt, Friedrichstraße 41, 1067 Dresden",Sachsen,4581527.778785716,3111863.9413323835,10000,38.89669499704388,10,4576527.778785716,4586527.778785716,3106863.9413323835,3116863.9413323835
K000001824,Orthopädisches Zentrum Martin-Ulbrich-Haus Rothenburg gGmbH,14.9632,51.3277,Horkaer Str. 15-21,2929,Rothenburg,Sachsen,"Orthopädisches Zentrum Martin-Ulbrich-Haus Rothenburg gGmbH, Horkaer Straße 15-21, 2929 Rothenburg",Sachsen,4666639.5794815915,3146946.176571769,10000,15.755880484356323,2,4661639.5794815915,4671639.5794815915,3141946.176571769,3151946.176571769
K000001825,Kreiskrankenhaus Freiberg,13.3518,50.9208,Donatsring 20,9599,Freiberg,Sachsen,"Kreiskrankenhaus Freiberg, Donatsring 20, 9599 Freiberg",Sachsen,4556599.4602007875,3095329.972256685,10000,25.528829774085704,6,4551599.4602007875,4561599.4602007875,3090329.972256685,3100329.972256685
K000001826,Sächsisches Krankenhaus Altscherbitz,12.2336,51.3936,Leipziger Str. 59,4435,Schkeuditz,Sachsen,"Sächsisches Krankenhaus Altscherbitz, Leipziger Straße 59, 4435 Schkeuditz",Sachsen,4476435.647317052,3144907.624140777,10000,21.69202363532428,7,4471435.647317052,4481435.647317052,3139907.624140777,3149907.624140777
K000001827,"Helios Weißeritztal Kliniken, Klinikum Freital",13.6452,50.9919,Bürgerstr. 7,1705,Freital,Sachsen,"Helios Weißeritztal Kliniken, Klinikum Freital, Bürgerstraße 7, 1705 Freital",Sachsen,4576811.940388086,3104217.5511329803,10000,31.01633135117589,5,4571811.940388086,4581811.940388086,3099217.5511329803,3109217.5511329803
K000001828,"Helios Weißeritztal-Kliniken, Klinik Dippoldiswalde",13.6676,50.9013,Rabenauer Str. 9,1744,Dippoldiswalde,Sachsen,"Helios Weißeritztal-Kliniken, Klinik Dippoldiswalde, Rabenauer Str. 9, 1744 Dippoldiswalde",Sachsen,4578884.721615396,3094227.949164367,10000,11.656171102625175,4,4573884.721615396,4583884.721615396,3089227.949164367,3099227.949164367
K000001829,"Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden, Anstalt des öffentlichen Rechts des Freistaates Sachsen",13.7783,51.0548,Fetscherstr. 74,1307,Dresden,Sachsen,"Universitätsklinikum Carl Gustav Carus Dresden an der Technischen Universität Dresden, Anstalt des öffentlichen Rechts des Freistaates Sachsen, Fetscherstraße 74, 1307 Dresden",Sachsen,4585783.630492344,3111681.223551138,10000,27.209182088404056,8,4580783.630492344,4590783.630492344,3106681.223551138,3116681.223551138
K000001830,Oberlausitz-Kliniken gGmbH / Krankenhaus Bautzen,14.4306,51.1843,Am Stadtwall 3,2625,Bautzen,Sachsen,"Oberlausitz-Kliniken gGmbH / Krankenhaus Bautzen, Am Stadtwall 3, 2625 Bautzen",Sachsen,4630568.23449501,3128631.826256285,10000,23.52896412686864,5,4625568.23449501,4635568.23449501,3123631.826256285,3133631.826256285
K000001831,Universitätsklinikum Leipzig Anstalt öffentlichen Rechts,12.3851,51.3315,Liebigstr. 18,4103,Leipzig,Sachsen,"Universitätsklinikum Leipzig Anstalt öffentlichen Rechts, Liebigstraße 18, 4103 Leipzig",Sachsen,4487199.234519276,3138335.1220746753,10000,66.68369957335203,26,4482199.234519276,4492199.234519276,3133335.1220746753,3143335.1220746753
K000001832,Sana Kliniken Leipziger Land GmbH - Klinikum Borna,12.5055,51.1342,Rudolf-Virchow-Str. 2,4552,Borna,Sachsen,"Sana Kliniken Leipziger Land GmbH - Klinikum Borna, Rudolf-Virchow-Straße 2, 4552 Borna",Sachsen,4496334.947735642,3116676.765475133,10000,15.441431306427504,4,4491334.947735642,4501334.947735642,3111676.765475133,3121676.765475133
K000001833,St.-Marien-Krankenhaus Dresden,13.7833,51.121,Selliner Str. 29,1109,Dresden,Sachsen,"St.-Marien-Krankenhaus Dresden, Selliner Straße 29, 1109 Dresden",Sachsen,4585754.496850054,3119055.7321608653,10000,22.763176983126762,6,4580754.496850054,4590754.496850054,3114055.7321608653,3124055.7321608653
K000001834,Fachkrankenhaus Bethanien Hochweitzschen,13.033,51.1432,OT Hochweitzschen 1,4720,Großweitzschen,Sachsen,"Fachkrankenhaus Bethanien Hochweitzschen, OT Hochweitzschen 1, 4720 Großweitzschen",Sachsen,4533185.742160584,3119075.5746059543,10000,25.292597643876242,4,4528185.742160584,4538185.742160584,3114075.5746059543,3124075.5746059543
K000001835,St. Elisabeth-Krankenhaus Leipzig,12.3801,51.303,Biedermannstr. 84,4277,Leipzig,Sachsen,"St. Elisabeth-Krankenhaus Leipzig, Biedermannstraße 84, 4277 Leipzig",Sachsen,4486953.928779277,3135154.438294887,10000,35.91630725381152,18,4481953.928779277,4491953.928779277,3130154.438294887,3140154.438294887
K000001836,Städtisches Klinikum Dresden - Standort Neustadt/Trachau,13.7089,51.0899,Industriestr. 40,1129,Dresden,Sachsen,"Städtisches Klinikum Dresden - Standort Neustadt/Trachau, Industriestrasse 40, 1129 Dresden",Sachsen,4580727.871499594,3115332.807050506,10000,28.931615434630512,10,4575727.871499594,4585727.871499594,3110332.807050506,3120332.807050506
K000001837,Städtisches Klinikum Görlitz gGmbH,14.9602,51.1642,Girbigsdorfer Str. 1-3,2828,Görlitz,Sachsen,"Städtisches Klinikum Görlitz gGmbH, Girbigsdorfer Straße 1-3, 2828 Görlitz",Sachsen,4667660.610671297,3128777.4045114196,10000,26.955223340334154,5,4662660.610671297,4672660.610671297,3123777.4045114196,3133777.4045114196
K000001838,Krankenhaus Emmaus Niesky,14.8175,51.2931,Plittstr. 24,2906,Niesky,Sachsen,"Krankenhaus Emmaus Niesky, Plittstraße 24, 2906 Niesky",Sachsen,4656763.107906022,3142424.428295231,10000,10.93088412831611,2,4651763.107906022,4661763.107906022,3137424.428295231,3147424.428295231
K000001839,Ev. Diakonissenkrankenhaus Leipzig gGmbH,12.3221,51.3426,Gerorg-Schwarz Str. 49,4177,Leipzig,Sachsen,"Ev. Diakonissenkrankenhaus Leipzig gGmbH, Gerorg-Schwarz Straße 49, 4177 Leipzig",Sachsen,4482771.847256855,3139428.0916620293,10000,53.889931029242646,21,4477771.847256855,4487771.847256855,3134428.0916620293,3144428.0916620293
K000001840,Paracelsus-Klinik Adorf/Schöneck -Standort Adorf -,12.3367,50.3968,Sorger Str. 51,8626,Adorf,Sachsen,"Paracelsus-Klinik Adorf/Schöneck -Standort Adorf -, Sorger Straße 51, 8626 Adorf",Sachsen,4487127.333808129,3034292.196404734,10000,23.369256696719997,5,4482127.333808129,4492127.333808129,3029292.196404734,3039292.196404734
K000001841,Paracelsus-Klinik Adorf/Schöneck -Standort Schöneck-,12.2922,50.3301,Albertplatz 1,8261,Schöneck,Sachsen,"Paracelsus-Klinik Adorf/Schöneck -Standort Schöneck-, Albertplatz 1, 8261 Schöneck",Sachsen,4484194.541221701,3026776.377728807,10000,22.943756894589526,4,4479194.541221701,4489194.541221701,3021776.377728807,3031776.377728807
K000001842,"VAMED Klinik Schloss Pulsnitz GmbH: Krankenhausbereich, enthalten sind nur die Daten der Patientinnen/Patienten der Besonderen Einrichtung, ohne Patientinnen/Patienten aus dem Reha-Bereich",14.0142,51.1798,Wittgensteiner Str. 1,1896,Pulsnitz,Sachsen,"VAMED Klinik Schloss Pulsnitz GmbH: Krankenhausbereich, enthalten sind nur die Daten der Patientinnen/Patienten der Besonderen Einrichtung, ohne Patientinnen/Patienten aus dem Reha-Bereich, Wittgensteiner Straße 1, 1896 Pulsnitz",Sachsen,4601537.057681308,3126450.742168693,10000,11.796587147300086,1,4596537.057681308,4606537.057681308,3121450.742168693,3131450.742168693
K000001843,Krankenhaus Bethanien Plauen,12.1228,50.5017,Dobenaustr. 130,8523,Plauen,Sachsen,"Krankenhaus Bethanien Plauen, Dobenaustraße 130, 8523 Plauen",Sachsen,4471590.382884838,3045493.5949416645,10000,39.84565739008499,6,4466590.382884838,4476590.382884838,3040493.5949416645,3050493.5949416645
K000001844,Asklepios Fachklinikum Wiesen,12.5586,50.6485,Kirchberger Str. 2,8134,Wildenfels,Sachsen,"Asklepios Fachklinikum Wiesen, Kirchberger Straße 2, 8134 Wildenfels",Sachsen,4501926.932901133,3062802.2002957854,10000,25.347323362100884,5,4496926.932901133,4506926.932901133,3057802.2002957854,3067802.2002957854
K000001845,Helios Klinikum Aue,12.7146,50.5933,Gartenstr. 6,8280,Aue,Sachsen,"Helios Klinikum Aue, Gartenstraße 6, 8280 Aue",Sachsen,4513178.309113499,3057062.673301705,10000,47.94054538989513,7,4508178.309113499,4518178.309113499,3052062.673301705,3062062.673301705
K000001846,Herzzentrum Leipzig GmbH,12.4372,51.3074,Strümpellstr. 39,4289,Leipzig,Sachsen,"Herzzentrum Leipzig GmbH, Strümpellstraße 39, 4289 Leipzig",Sachsen,4490917.301323947,3135774.975159158,10000,50.11398849532764,17,4485917.301323947,4495917.301323947,3130774.975159158,3140774.975159158
K000001847,Klinikum Chemnitz gGmbH,12.887,50.8451,Flemmingstr. 2,9116,Chemnitz,Sachsen,"Klinikum Chemnitz gGmbH, Flemmingstraße 2, 9116 Chemnitz",Sachsen,4524279.79669576,3085521.1505362014,10000,58.968008366179475,15,4519279.79669576,4529279.79669576,3080521.1505362014,3090521.1505362014
K000001848,Bergarbeiter-Krankenhaus Schneeberg gGmbH,12.6425,50.6031,Goethestr. 3,8289,Schneeberg,Sachsen,"Bergarbeiter-Krankenhaus Schneeberg gGmbH, Goethestr. 3, 8289 Schneeberg",Sachsen,4508037.617170017,3057965.514122403,10000,24.99276900785813,6,4503037.617170017,4513037.617170017,3052965.514122403,3062965.514122403
K000001849,Kliniken Erlabrunn gGmbH,12.7084,50.4739,Am Märzenberg 1 A,8359,Breitenbrunn,Sachsen,"Kliniken Erlabrunn gGmbH, Am Märzenberg 1 A, 8359 Breitenbrunn",Sachsen,4513226.38811477,3043772.7050831956,10000,13.749016310816776,3,4508226.38811477,4518226.38811477,3038772.7050831956,3048772.7050831956
K000001851,KH Mittweida,12.9851,50.9814,Hainichener Str. 4-6,9648,Mittweida,Sachsen,"KH Mittweida, Hainichener Straße 4-6, 9648 Mittweida",Sachsen,4530567.9739630325,3100950.3022252377,10000,10.626799616186117,1,4525567.9739630325,4535567.9739630325,3095950.3022252377,3105950.3022252377
K000001853,Deutsches Rotes Kreuz Krankenhaus Chemnitz-Rabenstein,12.8257,50.8218,Unritzstr. 23,9117,Chemnitz,Sachsen,"Deutsches Rotes Kreuz Krankenhaus Chemnitz-Rabenstein, Unritzstraße 23, 9117 Chemnitz",Sachsen,4520065.455052549,3082762.3467693157,10000,40.59494484470375,6,4515065.455052549,4525065.455052549,3077762.3467693157,3087762.3467693157
K000001854,Helios Vogtland-Klinikum Plauen,12.1543,50.4916,Röntgenstr. 2,8529,Plauen,Sachsen,"Helios Vogtland-Klinikum Plauen, Röntgenstraße 2, 8529 Plauen",Sachsen,4473856.981396253,3044435.777267267,10000,36.149029305852196,6,4468856.981396253,4478856.981396253,3039435.777267267,3049435.777267267
K000001855,Klinik am Tharandter Wald,13.4613,50.9703,Herzogswalder Str. 1,9633,Halsbrücke OT Hetzdorf,Sachsen,"Klinik am Tharandter Wald, Herzogswalder Straße 1, 9633 Halsbrücke OT Hetzdorf",Sachsen,4564030.730048528,3101189.8524231683,10000,25.096482327337892,3,4559030.730048528,4569030.730048528,3096189.8524231683,3106189.8524231683
K000001856,Asklepios Orthopädische Klinik Hohwald,14.29,51.0458,Hohwaldstr. 40,1844,Neustadt,Sachsen,"Asklepios Orthopädische Klinik Hohwald, Hohwaldstraße 40, 1844 Neustadt",Sachsen,4621657.392629224,3112659.893234794,10000,11.390794189776765,5,4616657.392629224,4626657.392629224,3107659.893234794,3117659.893234794
K000001857,Fachkrankenhaus Coswig,13.5936,51.1313,Neucoswiger Str. 21,1640,Coswig,Sachsen,"Fachkrankenhaus Coswig, Neucoswiger Str. 21, 1640 Coswig",Sachsen,4572435.937775038,3119530.5988109955,10000,28.80240509276772,6,4567435.937775038,4577435.937775038,3114530.5988109955,3124530.5988109955
K000001858,Sächsische Schweiz Klinik Sebnitz,14.2666,50.9831,Dr. - Steudner - Str. 75b,1855,Sebnitz,Sachsen,"Sächsische Schweiz Klinik Sebnitz, Dr. - Steudner - Straße 75b, 1855 Sebnitz",Sachsen,4620424.252044979,3105598.699399256,10000,19.868719916315246,4,4615424.252044979,4625424.252044979,3100598.699399256,3110598.699399256
K000001859,Asklepios-ASB Klinik Radeberg,13.9303,51.1236,Pulsnitzer Str. 60,1454,Radeberg,Sachsen,"Asklepios-ASB Klinik Radeberg, Pulsnitzer Straße 60, 1454 Radeberg",Sachsen,4596014.823421654,3119887.3726073396,10000,19.90872965968759,4,4591014.823421654,4601014.823421654,3114887.3726073396,3124887.3726073396
K000001860,"ELBLANDKLINIKEN Stiftung & Co. KG, ELBLANDKLINIKUM Meißen",13.5051,51.1738,Nassauweg 7,1662,Meißen,Sachsen,"ELBLANDKLINIKEN Stiftung & Co. KG, ELBLANDKLINIKUM Meißen, Nassauweg 7, 1662 Meißen",Sachsen,4566023.650527847,3123953.504493349,10000,31.762976385547862,6,4561023.650527847,4571023.650527847,3118953.504493349,3128953.504493349
K000001861,"Epilepsiezentrum Kleinwachau gemeinnützige GmbH, Fachkrankenhaus für Neurologie",13.9015,51.1394,Wachauer Str. 30,1454,Radeberg,Sachsen,"Epilepsiezentrum Kleinwachau gemeinnützige GmbH, Fachkrankenhaus für Neurologie, Wachauer Str. 30, 1454 Radeberg",Sachsen,4593908.451601588,3121535.060832623,10000,10.692637064054052,3,4588908.451601588,4598908.451601588,3116535.060832623,3126535.060832623
K000001862,Herzzentrum Dresden GmbH,13.778,51.0581,Fetscherstr. 76,1307,Dresden,Sachsen,"Herzzentrum Dresden GmbH, Fetscherstr. 76, 1307 Dresden",Sachsen,4585743.759404451,3112046.8442712883,10000,27.271049148931294,8,4580743.759404451,4590743.759404451,3107046.8442712883,3117046.8442712883
K000001863,Kreiskrankenhaus Johann Kentmann gGmbH,12.9851,51.5615,Christianistr. 1,4860,Torgau,Sachsen,"Kreiskrankenhaus Johann Kentmann gGmbH, Christianistr. 1, 4860 Torgau",Sachsen,4527940.952963106,3165442.7718165135,10000,19.088740631266052,2,4522940.952963106,4532940.952963106,3160442.7718165135,3170442.7718165135
K000001864,HELIOS Klinik Schkeuditz GmbH,12.2305,51.3945,Leipziger Str. 45,4435,Schkeuditz,Sachsen,"HELIOS Klinik Schkeuditz GmbH, Leipziger Straße 45, 4435 Schkeuditz",Sachsen,4476216.946975501,3145001.1225383393,10000,21.014153305327454,6,4471216.946975501,4481216.946975501,3140001.1225383393,3150001.1225383393
K000001865,"Diakonie Kliniken Zschadraß - Fachkrankenhaus für Psychiatrie, Psychotherapie und Neurologie",12.8191,51.1357,Im Park 15a,4680,Colditz,Sachsen,"Diakonie Kliniken Zschadraß - Fachkrankenhaus für Psychiatrie, Psychotherapie und Neurologie, Im Park 15a, 4680 Colditz",Sachsen,4518262.422514957,3117642.7252159077,10000,21.705549029975735,3,4513262.422514957,4523262.422514957,3112642.7252159077,3122642.7252159077
K000001866,Klinikum Döbeln,13.1313,51.1181,Sörmitzer Str. 10,4720,Döbeln,Sachsen,"Klinikum Döbeln, Sörmitzer Straße 10, 4720 Döbeln",Sachsen,4540176.991677085,3116575.31451982,10000,28.616092099820452,6,4535176.991677085,4545176.991677085,3111575.31451982,3121575.31451982
K000001867,Neurologisches Rehabilitationszentrum,12.6462,51.3496,Muldentalweg 1,4828,Bennewitz,Sachsen,"Neurologisches Rehabilitationszentrum, Muldentalweg 1, 4828 Bennewitz",Sachsen,4505311.831458544,3140974.2063356726,10000,18.239596826881282,5,4500311.831458544,4510311.831458544,3135974.2063356726,3145974.2063356726
K000001868,Fachkrankenhaus für Geriatrie,13.7235,51.2111,Hospitalstr. 34,1471,Radeburg,Sachsen,"Fachkrankenhaus für Geriatrie, Hospitalstraße 34, 1471 Radeburg",Sachsen,4581065.582562052,3128853.6115718363,10000,0.0,0,4576065.582562052,4586065.582562052,3123853.6115718363,3133853.6115718363
K000001869,Kreiskrankenhaus Delitzsch GmbH - Standort Delitzsch,12.3375,51.5266,Dübener Str. 3-9,4509,Delitzsch,Sachsen,"Kreiskrankenhaus Delitzsch GmbH - Standort Delitzsch, Dübener Straße 3-9, 4509 Delitzsch",Sachsen,4483190.62656602,3159924.6688088574,10000,26.16773053674408,5,4478190.62656602,4488190.62656602,3154924.6688088574,3164924.6688088574
K000001870,Kreiskrankenhaus Delitzsch GmbH - Standort Eilenburg,12.6217,51.4602,Wilhelm-Grune-Str. 5-8,4834,Eilenburg,Sachsen,"Kreiskrankenhaus Delitzsch GmbH - Standort Eilenburg, Wilhelm-Grune-Straße 5-8, 4834 Eilenburg",Sachsen,4503165.693997135,3153210.901953067,10000,27.953614433549582,5,4498165.693997135,4508165.693997135,3148210.901953067,3158210.901953067
K000001871,Johanniter GmbH - Zweigniederlassung Stendal - Johanniter Krankenhaus Genthin Stendal,11.8545,52.6109,Wendstr. 31,39576,Stendal,Sachsen-Anhalt,"Johanniter GmbH - Zweigniederlassung Stendal - Johanniter Krankenhaus Genthin Stendal, Wendstraße 31, 39576 Stendal",Sachsen-Anhalt,4446609.891455758,3279577.3325625425,10000,48.76629661611217,9,4441609.891455758,4451609.891455758,3274577.3325625425,3284577.3325625425
K000001873,Diakonie-Krankenhaus Elbingerode,10.7561,51.7493,Brockenstr. 1,38875,Elbingrode,Sachsen-Anhalt,"Diakonie-Krankenhaus Elbingerode, Brockenstraße 1, 38875 Elbingrode",Sachsen-Anhalt,4373215.817176275,3182376.4013943584,10000,32.57037500915354,8,4368215.817176275,4378215.817176275,3177376.4013943584,3187376.4013943584
K000001874,KMG Klinikum Havelberg GmbH,12.0789,52.8275,Domherrnstr. 10,39539,Havelberg,Sachsen-Anhalt,"KMG Klinikum Havelberg GmbH, Domherrnstr. 10, 39539 Havelberg",Sachsen-Anhalt,4461110.948859767,3304082.50252671,10000,5.406303183375482,2,4456110.948859767,4466110.948859767,3299082.50252671,3309082.50252671
K000001875,HELIOS Bördeklinik,11.19,52.0668,Kreiskrankenhaus 4,39387,Oschersleben / OT Neindorf,Sachsen-Anhalt,"HELIOS Bördeklinik, Kreiskrankenhaus 4, 39387 Oschersleben / OT Neindorf",Sachsen-Anhalt,4402601.061171895,3218098.933403794,10000,33.5567937218634,5,4397601.061171895,4407601.061171895,3213098.933403794,3223098.933403794
K000001876,Lungenklinik Lostau,11.729,52.2149,Lindenstr. 2,39291,Lostau,Sachsen-Anhalt,"Lungenklinik Lostau, Lindenstraße 2, 39291 Lostau",Sachsen-Anhalt,4439162.701427964,3235314.217731596,10000,9.393685676081004,3,4434162.701427964,4444162.701427964,3230314.217731596,3240314.217731596
K000001877,AWO Fachkrankenhaus Jerichow,12.0356,52.5009,Johannes-Lange-Str. 20,39319,Jerichow,Sachsen-Anhalt,"AWO Fachkrankenhaus Jerichow, Johannes-Lange-Straße 20, 39319 Jerichow",Sachsen-Anhalt,4459217.021183437,3267669.128365338,10000,17.359765541019126,3,4454217.021183437,4464217.021183437,3262669.128365338,3272669.128365338
K000001878,AWO Krankenhaus Calbe,11.7689,51.9043,Hospitalstr. 5,39240,Calbe/Saale,Sachsen-Anhalt,"AWO Krankenhaus Calbe, Hospitalstr. 5, 39240 Calbe/Saale",Sachsen-Anhalt,4442729.448558845,3200828.389379895,10000,29.02090117440347,7,4437729.448558845,4447729.448558845,3195828.389379895,3205828.389379895
K000001879,HELIOS Klinik Zerbst/Anhalt,12.0935,51.9606,Friedrich-Naumann-Str. 53,39261,Zerbst,Sachsen-Anhalt,"HELIOS Klinik Zerbst/Anhalt, Friedrich-Naumann-Straße 53, 39261 Zerbst",Sachsen-Anhalt,4464880.659923705,3207682.1062288536,10000,12.066414245922909,3,4459880.659923705,4469880.659923705,3202682.1062288536,3212682.1062288536
K000001880,"Harzklinikum Dorothea Christiane Erxleben, Standort Wernigerode",10.775,51.8356,Ilsenburger Str. 15,38855,Wernigerode,Sachsen-Anhalt,"Harzklinikum Dorothea Christiane Erxleben, Standort Wernigerode, Ilsenburger Straße 15, 38855 Wernigerode",Sachsen-Anhalt,4374418.943570443,3191991.6930683046,10000,24.40110223491082,3,4369418.943570443,4379418.943570443,3186991.6930683046,3196991.6930683046
K000001881,Gesundheitszentrum Bitterfeld/Wolfen gGmbH - Ortsteil Bitterfeld,12.3344,51.634,Friedrich-Ludwig-Jahn-Str- 2,6749,Bitterfeld-Wolfen,Sachsen-Anhalt,"Gesundheitszentrum Bitterfeld/Wolfen gGmbH, Friedrich-Ludwig-Jahn-Str- 2, 6749 Bitterfeld-Wolfen",Sachsen-Anhalt,4482593.997088309,3171861.908249447,10000,27.575865273547457,6,4477593.997088309,4487593.997088309,3166861.908249447,3176861.908249447
K000001882,Klinik des Westens,11.6246,52.1371,Bertha-von-Suttner-Str. 5/7,39108,Magdeburg,Sachsen-Anhalt,"Klinik des Westens, Bertha-von-Suttner-Straße 5/7, 39108 Magdeburg",Sachsen-Anhalt,4432222.845894541,3226494.974343741,10000,34.84463410087202,6,4427222.845894541,4437222.845894541,3221494.974343741,3231494.974343741
K000001883,Universitätsklinikum Magdeburg A. ö. R.,11.6189,52.1017,Leipziger Str. 44,39120,Magdeburg,Sachsen-Anhalt,"Universitätsklinikum Magdeburg A. ö. R., Leipziger Straße 44, 39120 Magdeburg",Sachsen-Anhalt,4431920.41837691,3222548.179895463,10000,35.32707257670921,6,4426920.41837691,4436920.41837691,3217548.179895463,3227548.179895463
K000001884,Altmark Klinikum Gardelegen,11.3822,52.5231,Ernst-von-Bergmann-Str. 22,39638,Gardelegen,Sachsen-Anhalt,"Altmark Klinikum Gardelegen, Ernst-von-Bergmann-Straße 22, 39638 Gardelegen",Sachsen-Anhalt,4414811.700115062,3269097.0988675053,10000,20.97445567820707,4,4409811.700115062,4419811.700115062,3264097.0988675053,3274097.0988675053
K000001885,Altmark Klinikum Salzwedel,11.1455,52.8559,Brunnenstr. 1,29410,Salzwedel,Sachsen-Anhalt,"Altmark Klinikum Salzwedel, Brunnenstraße 1, 29410 Salzwedel",Sachsen-Anhalt,4398161.203970821,3305847.079000867,10000,46.580997421721804,10,4393161.203970821,4403161.203970821,3300847.079000867,3310847.079000867
K000001886,Diakoniekrankenhaus Halle gGmbH,11.9587,51.4947,Mühlweg 7,6114,Halle,Sachsen-Anhalt,"Diakoniekrankenhaus Halle gGmbH, Mühlweg 7, 6114 Halle",Sachsen-Anhalt,4457010.097916344,3155603.2612289633,10000,42.703167869073575,9,4452010.097916344,4462010.097916344,3150603.2612289633,3160603.2612289633
K000001887,AMEOS Klinikum Aschersleben,11.4586,51.7476,Eislebener Str. 7a,6449,Aschersleben,Sachsen-Anhalt,"AMEOS Klinikum Aschersleben, Eislebener Straße 7a, 6449 Aschersleben",Sachsen-Anhalt,4421728.1618707515,3182923.6256886525,10000,24.95340801887401,5,4416728.1618707515,4426728.1618707515,3177923.6256886525,3187923.6256886525
K000001888,AMEOS Klinikum Staßfurt,11.5927,51.8524,Bodestr. 11,39418,Staßfurt,Sachsen-Anhalt,"AMEOS Klinikum Staßfurt, Bodestr. 11, 39418 Staßfurt",Sachsen-Anhalt,4430732.560509645,3194775.3803544254,10000,24.54225451307916,6,4425732.560509645,4435732.560509645,3189775.3803544254,3199775.3803544254
