hospital_id,KName,lon,lat,Str,PLZ,Ort,Bundesland,Adresse,KV,x_center_m,y_center_m,cell_size_m,rail_length_in_cell_km_1885,rail_segments_hitting_cell_1885,x_min,x_max,y_min,y_max
K000000080,Klinik für Geriatrie Ratzeburg GmbH,10.7692,53.6824,Röpersberg 47,23909,Ratzeburg,Schleswig-Holstein,"Klinik für Geriatrie Ratzeburg GmbH, Röpersberg 47, 23909 Ratzeburg",Schleswig-Holstein,4371830.038958823,3397482.9701400576,15000,36.9580446556579,5,4364330.038958823,4379330.038958823,3389982.9701400576,3404982.9701400576
K000000082,Paracelsus-Klinik Henstedt-Ulzburg,10.0052,53.7483,Wilstedter Str. 134,24558,Henstedt-Ulzburg,Schleswig-Holstein,"Henstedt-Ulzburg, Wilstedter Straße 134, 24558 Henstedt-Ulzburg",Schleswig-Holstein,4321343.099009675,3404546.837882907,15000,34.25529088510613,5,4313843.099009675,4328843.099009675,3397046.837882907,3412046.837882907
K000000083,Curtius Klinik,10.5659,54.1714,Neue Kampstr. 2,23714,Bad Malente,Schleswig-Holstein,"Curtius Klinik, Neue Kampstrasse 2, 23714 Bad Malente",Schleswig-Holstein,4357964.443784299,3451775.540590252,15000,32.64436302580154,5,4350464.443784299,4365464.443784299,3444275.540590252,3459275.540590252
K000000084,Klinik Manhagen,10.2571,53.6629,Sieker Landstr. 19,22927,Großhansdorf,Schleswig-Holstein,"Klinik Manhagen, Sieker Landstraße 19, 22927 Großhansdorf",Schleswig-Holstein,4337997.730715862,3395073.3544413997,15000,27.740825547713445,2,4330497.730715862,4345497.730715862,3387573.3544413997,3402573.3544413997
K000000085,Johanniter Klinik für Geriatrie Geesthacht,10.3826,53.4266,Johannes-Ritter-Str. 100,21502,Geesthacht,Schleswig-Holstein,"Johanniter Klinik für Geriatrie Geesthacht, Johannes-Ritter-Str. 100, 21502 Geesthacht",Schleswig-Holstein,4346435.326127027,3368814.087482195,15000,23.545273136699922,4,4338935.326127027,4353935.326127027,3361314.087482195,3376314.087482195
K000000086,HELIOS Klinik Kiel,10.1164,54.3046,Hamburger Chaussee 77,24113,Kiel,Schleswig-Holstein,"HELIOS Klinik Kiel, Hamburger Chaussee 77, 24113 Kiel",Schleswig-Holstein,4328579.04883123,3466460.047375165,15000,52.51875737681816,9,4321079.04883123,4336079.04883123,3458960.047375165,3473960.047375165
K000000087,"VAMED Klinik Geesthacht: Akutbereich, enthalten sind nur die Daten der Patientinnen/Patienten der besonderen Einrichtung, ohne Patientinnen/Patienten aus dem Reha-Bereich",10.3826,53.4266,Johannes-Ritter-Str. 100,21502,Geesthacht,Schleswig-Holstein,"VAMED Klinik Geesthacht: Akutbereich, enthalten sind nur die Daten der Patientinnen/Patienten der besonderen Einrichtung, ohne Patientinnen/Patienten aus dem Reha-Bereich, Johannes-Ritter-Straße 100, 21502 Geesthacht",Schleswig-Holstein,4346435.326127027,3368814.087482195,15000,23.545273136699922,4,4338935.326127027,4353935.326127027,3361314.087482195,3376314.087482195
K000000088,"UNIVERSITÄTSKLINIKUM Schleswig-Holstein, Campus Kiel",10.1419,54.3298,Arnold-Heller-Str. 3,24105,Kiel,Schleswig-Holstein,"UNIVERSITÄTSKLINIKUM Schleswig-Holstein, Campus Kiel, Arnold-Heller-Straße 3, 24105 Kiel",Schleswig-Holstein,4330233.806547816,3469267.3455557753,15000,55.306222369634035,10,4322733.806547816,4337733.806547816,3461767.3455557753,3476767.3455557753
K000000089,"UNIVERSITÄTSKLINIKUM Schleswig-Holstein, Campus Lübeck",10.7093,53.8399,Ratzeburger Allee 160,23538,Lübeck,Schleswig-Holstein,"UNIVERSITÄTSKLINIKUM Schleswig-Holstein, Campus Lübeck, Ratzeburger Allee 160, 23538 Lübeck",Schleswig-Holstein,4367697.968344837,3414969.046453106,15000,46.247109087873575,10,4360197.968344837,4375197.968344837,3407469.046453106,3422469.046453106
K000000090,Zentrum für Integrative Psychiatrie - ZIP gGmbH,10.1438,54.3424,Niemannsweg 147,24105,Kiel,Schleswig-Holstein,"Zentrum für Integrative Psychiatrie - ZIP gGmbH, Niemannsweg 147, 24105 Kiel",Schleswig-Holstein,4330354.607008169,3470669.7555588447,15000,50.83483036633367,10,4322854.607008169,4337854.607008169,3463169.7555588447,3478169.7555588447
K000000091,Ameos Klinika Lübeck,10.692,53.8489,Weidenweg 9- 15,23562,Lübeck,Schleswig-Holstein,"Ameos Klinika Lübeck, Weidenweg 9- 15, 23562 Lübeck",Schleswig-Holstein,4366549.329595775,3415959.5442072907,15000,55.283101897934465,13,4359049.329595775,4374049.329595775,3408459.5442072907,3423459.5442072907
K000000092,"Sana Kliniken Lübeck GmbH, Krankenhaus Süd",10.6883,53.8492,Kronsforder Allee 71-73,23560,Lübeck,Schleswig-Holstein,"Sana Kliniken Lübeck GmbH, Krankenhaus Süd, Kronsforder Allee 71-73, 23560 Lübeck",Schleswig-Holstein,4366305.472248047,3415990.6076016733,15000,55.5231100355617,13,4358805.472248047,4373805.472248047,3408490.6076016733,3423490.6076016733
K000000093,Zentrum für Integratrive Psychiatrie - ZIP gGmbH,10.7037,53.834,Ratzeburger Allee 160,23538,Lübeck,Schleswig-Holstein,"Zentrum für Integratrive Psychiatrie - ZIP gGmbH, Ratzeburger Allee 160, 23538 Lübeck",Schleswig-Holstein,4367335.765349383,3414308.903165477,15000,45.593814989505574,10,4359835.765349383,4374835.765349383,3406808.903165477,3421808.903165477
K000000094,Psychiatrische Tagesklinik Neumünster gGmbH,9.988,54.0745,Parkstr. 17,24534,Neumünster,Schleswig-Holstein,"Psychiatrische Tagesklinik Neumünster gGmbH, Parkstr. 17, 24534 Neumünster",Schleswig-Holstein,4320214.336764236,3440847.664092621,15000,60.33934462602022,6,4312714.336764236,4327714.336764236,3433347.664092621,3448347.664092621
K000000095,Universitätsklinikum Hamburg-Eppendorf,9.9783,53.5903,Martinistr. 52,20246,Hamburg,Hamburg,"Universitätsklinikum Hamburg-Eppendorf, Martinistraße 52, 20246 Hamburg",Hamburg,4319562.888342086,3386964.249683469,15000,76.50345903318221,19,4312062.888342086,4327062.888342086,3379464.249683469,3394464.249683469
K000000096,Asklepios Klinik St. Georg,10.0186,53.5585,Lohmühlenstr. 5,20099,Hamburg,Hamburg,"Asklepios Klinik St. Georg, Lohmühlenstr. 5, 20099 Hamburg",Hamburg,4322232.729148497,3383425.3861594987,15000,79.03271166112226,22,4314732.729148497,4329732.729148497,3375925.3861594987,3390925.3861594987
K000000097,Asklepios Klinik Barmbek,10.0361,53.6065,Rübenkamp 220,22291,Hamburg,Hamburg,"Asklepios Klinik Barmbek, Rübenkamp 220, 22291 Hamburg",Hamburg,4323389.861911492,3388767.419120846,15000,53.59253909412422,17,4315889.861911492,4330889.861911492,3381267.419120846,3396267.419120846
K000000098,Schön Klinik Hamburg Eilbek,10.0527,53.5776,Dehnhaide 120,22081,Hamburg,Hamburg,"Schön Klinik Hamburg Eilbek, Dehnhaide 120, 22081 Hamburg",Hamburg,4324491.1681827,3385552.0060616676,15000,69.67429923547813,17,4316991.1681827,4331991.1681827,3378052.0060616676,3393052.0060616676
K000000099,Asklepios Klinik Altona,9.9011,53.5549,Paul-Ehrlich-Str. 1,22763,Hamburg,Hamburg,"Asklepios Klinik Altona, Paul-Ehrlich-Straße 1, 22763 Hamburg",Hamburg,4314444.776362332,3383029.079228064,15000,47.78103311763041,12,4306944.776362332,4321944.776362332,3375529.079228064,3390529.079228064
K000000100,Asklepios Klinikum Harburg,9.9501,53.4611,Eißendorfer Pferdeweg 52,21075,Hamburg,Hamburg,"Asklepios Klinikum Harburg, Eißendorfer Pferdeweg 52, 21075 Hamburg",Hamburg,4317685.291994511,3372587.4047006005,15000,34.866963102747334,5,4310185.291994511,4325185.291994511,3365087.4047006005,3380087.4047006005
K000000101,Asklepios  Westklinikum Hamburg GmbH,9.7737,53.583,Suurheid 20,22559,Hamburg,Hamburg,"Asklepios  Westklinikum Hamburg GmbH, Suurheid 20, 22559 Hamburg",Hamburg,4306010.438906847,3386175.0603040187,15000,21.511581910277165,3,4298510.438906847,4313510.438906847,3378675.0603040187,3393675.0603040187
K000000102,Asklepios Klinik Wandsbek,10.0884,53.5698,Alphonsstr. 14,22043,Hamburg,Hamburg,"Asklepios Klinik Wandsbek, Alphonsstraße 14, 22043 Hamburg",Hamburg,4326857.223491121,3384686.2987552956,15000,73.2792202944468,16,4319357.223491121,4334357.223491121,3377186.2987552956,3392186.2987552956
K000000103,Bundeswehrkrankenhaus Hamburg,10.0747,53.594,Lesserstr. 180,22049,Hamburg,Hamburg,"Bundeswehrkrankenhaus Hamburg, Lesserstraße 180, 22049 Hamburg",Hamburg,4325946.6773606725,3387378.3311831728,15000,60.93324748139554,16,4318446.6773606725,4333446.6773606725,3379878.3311831728,3394878.3311831728
K000000104,Albertinen Krankenhaus / Albertinen Haus gemeinnützige GmbH,9.9049,53.6305,Süntelstr. 11a,22457,Hamburg,Hamburg,"Albertinen Krankenhaus / Albertinen Haus gemeinnützige GmbH, Süntelstraße 11a, 22457 Hamburg",Hamburg,4314707.819783035,3391441.7521284763,15000,40.90712946536981,6,4307207.819783035,4322207.819783035,3383941.7521284763,3398941.7521284763
K000000105,AKK Altonaer Kinderkrankenhaus gGmbH,9.9134,53.5528,Bleickenallee 38,22763,Hamburg,Hamburg,"AKK Altonaer Kinderkrankenhaus gGmbH, Bleickenallee 38, 22763 Hamburg",Hamburg,4315259.753703934,3382794.34189652,15000,53.22493122827481,14,4307759.753703934,4322759.753703934,3375294.34189652,3390294.34189652
K000000106,Ev. Amalie Sieveking - Krankenhaus,10.1493,53.6409,Haselkamp 33,22359,Hamburg,Hamburg,"Ev. Amalie Sieveking - Krankenhaus, Haselkamp 33, 22359 Hamburg",Hamburg,4330875.840577923,3392605.142693367,15000,31.61254654684141,4,4323375.840577923,4338375.840577923,3385105.142693367,3400105.142693367
K000000107,BG Klinikum Hamburg gGmbH,10.1738,53.507,Bergedorfer Str. 10,21033,Hamburg,Hamburg,"BG Klinikum Hamburg gGmbH, Bergedorfer Straße 10, 21033 Hamburg",Hamburg,4332532.6179091185,3377707.9686900447,15000,66.24998063522709,15,4325032.6179091185,4340032.6179091185,3370207.9686900447,3385207.9686900447
K000000108,Evangelisches Krankenhaus Alsterdorf gemeinnützige GmbH,10.0245,53.6141,Elisabeth-Flügge-Str. 1,22337,Hamburg,Hamburg,"Evangelisches Krankenhaus Alsterdorf gemeinnützige GmbH, Elisabeth-Flügge-Straße 1, 22337 Hamburg",Hamburg,4322621.639028757,3389612.851480095,15000,52.63942765395824,14,4315121.639028757,4330121.639028757,3382112.851480095,3397112.851480095
K000000110,Heinrich Sengelmann Tagesklinik Ahrensburg,10.2415,53.6728,Carl-Barckmann-Str. 5,22926,Ahrensburg,Schleswig-Holstein,"Heinrich Sengelmann Tagesklinik Ahrensburg, Carl-Barckmann-Straße 5, 22926 Ahrensburg",Schleswig-Holstein,4336962.648865514,3396171.508352434,15000,25.291709566326585,2,4329462.648865514,4344462.648865514,3388671.508352434,3403671.508352434
K000000111,Heinrich Sengelmann Tagesklinik Reinbek,10.246,53.5215,Kinauweg 9,21465,Reinbek,Schleswig-Holstein,"Heinrich Sengelmann Tagesklinik Reinbek, Kinauweg 9, 21465 Reinbek",Schleswig-Holstein,4337317.940460046,3379335.4308625506,15000,43.13573403741727,6,4329817.940460046,4344817.940460046,3371835.4308625506,3386835.4308625506
K000000112,Heinrich Sengelmann Krankenhaus,10.1536,53.7575,Kayhuder Str. 65,23863,Bargfeld-Stegen,Schleswig-Holstein,"Heinrich Sengelmann Krankenhaus, Kayhuder Straße 65, 23863 Bargfeld-Stegen",Schleswig-Holstein,4331132.408163484,3405581.374836209,15000,19.848727383404487,3,4323632.408163484,4338632.408163484,3398081.374836209,3413081.374836209
K000000113,Israelitisches Krankenhaus in Hamburg,9.9912,53.606,Orchideenstieg 14,22297,Hamburg,Hamburg,"Israelitisches Krankenhaus in Hamburg, Orchideenstieg 14, 22297 Hamburg",Hamburg,4320417.422917345,3388711.217789853,15000,68.15531438488979,18,4312917.422917345,4327917.422917345,3381211.217789853,3396211.217789853
K000000114,Katholisches Kinderkrankenhaus Wilhelmstift gGmbH,10.164,53.5864,Liliencronstr. 130,22149,Hamburg,Hamburg,"Katholisches Kinderkrankenhaus Wilhelmstift gGmbH, Liliencronstraße 130, 22149 Hamburg",Hamburg,4331862.1038780585,3386542.3151300726,15000,52.1048048121292,11,4324362.1038780585,4339362.1038780585,3379042.3151300726,3394042.3151300726
K000000115,Helios ENDO-Klinik Hamburg,9.9545,53.5508,Holstenstr. 2,22767,Hamburg,Hamburg,"Helios ENDO-Klinik Hamburg, Holstenstraße 2, 22767 Hamburg",Hamburg,4317983.9087515855,3382569.2940207454,15000,65.69998665987472,18,4310483.9087515855,4325483.9087515855,3375069.2940207454,3390069.2940207454
K000000116,Krankenhaus Jerusalem,9.9665,53.5694,Moorkamp 2-6,20357,Hamburg,Hamburg,"Krankenhaus Jerusalem, Moorkamp 2-6, 20357 Hamburg",Hamburg,4318780.32945781,3384638.7276142896,15000,74.56127328106703,19,4311280.32945781,4326280.32945781,3377138.7276142896,3392138.7276142896
K000000117,HELIOS Mariahilf Klinik Hamburg,9.938,53.4707,Stader Str. 203 c,21075,Hamburg,Hamburg,"HELIOS Mariahilf Klinik Hamburg, Stader Straße 203 c, 21075 Hamburg",Hamburg,4316882.449239803,3373656.339455688,15000,36.169220003214086,7,4309382.449239803,4324382.449239803,3366156.339455688,3381156.339455688
K000000118,Kath. Marienkrankenhaus gemeinnützige GmbH,10.0308,53.5591,Alfredstr. 9,22087,Hamburg,Hamburg,"Kath. Marienkrankenhaus gemeinnützige GmbH, Alfredstraße 9, 22087 Hamburg",Hamburg,4323041.264670396,3383492.4314984325,15000,78.5821485985699,21,4315541.264670396,4330541.264670396,3375992.4314984325,3390992.4314984325
K000000119,Wilhelmsburger Krankenhaus Groß-Sand,9.986,53.5035,Groß-Sand 3,21107,Hamburg,Hamburg,"Wilhelmsburger Krankenhaus Groß-Sand, Groß-Sand 3, 21107 Hamburg",Hamburg,4320070.9433054235,3377304.7486052243,15000,69.4238544992998,23,4312570.9433054235,4327570.9433054235,3369804.7486052243,3384804.7486052243
K000000120,KLINIK DR. GUTH der Klinikgruppe Dr. Guth GmbH & Co. KG,9.854,53.5571,Jürgensallee 46-48,22609,Hamburg,Hamburg,"KLINIK DR. GUTH der Klinikgruppe Dr. Guth GmbH & Co. KG, Jürgensallee 46-48, 22609 Hamburg",Hamburg,4311323.428820921,3383279.1738272435,15000,37.534251947583165,8,4303823.428820921,4318823.428820921,3375779.1738272435,3390779.1738272435
K000000121,Krankenhaus Tabea,9.791,53.5646,Kösterbergstr. 32,22587,Hamburg,Hamburg,"Krankenhaus Tabea, Kösterbergstr. 32, 22587 Hamburg",Hamburg,4307150.369000316,3384124.0163290543,15000,23.673118309792997,5,4299650.369000316,4314650.369000316,3376624.0163290543,3391624.0163290543
K000000122,PRAXISKLINIK MÜMMELMANNSBERG der Klinikgruppe Dr. Guth GmbH & Co. KG,10.1473,53.5273,Oskar-Schlemmer-Str. 9-17,22115,Hamburg,Hamburg,"PRAXISKLINIK MÜMMELMANNSBERG der Klinikgruppe Dr. Guth GmbH & Co. KG, Oskar-Schlemmer-Str. 9-17, 22115 Hamburg",Hamburg,4330769.551332325,3379963.1171568707,15000,72.35759253377532,14,4323269.551332325,4338269.551332325,3372463.1171568707,3387463.1171568707
K000000124,Asklepios Klinik Nord - Heidberg,10.0286,53.6746,Tangstedter Landstr. 400,22417,Hamburg,Hamburg,"Asklepios Klinik Nord - Heidberg, Tangstedter Landstraße 400, 22417 Hamburg",Hamburg,4322890.324573078,3396345.5980059896,15000,13.691325788088148,4,4315390.324573078,4330390.324573078,3388845.5980059896,3403845.5980059896
K000000125,Praxis-Klinik Bergedorf,10.2062,53.494,Alte Holstenstr. 2 und 16,21031,Hamburg,Hamburg,"Praxis-Klinik Bergedorf, Alte Holstenstraße 2 und 16, 21031 Hamburg",Hamburg,4334686.6983639775,3376266.927943968,15000,59.4300607337032,11,4327186.6983639775,4342186.6983639775,3368766.927943968,3383766.927943968
K000000126,Bethesda Krankenhaus Bergedorf gGmbH,10.2366,53.4858,Glindersweg 80,21029,Hamburg,Hamburg,"Bethesda Krankenhaus Bergedorf gGmbH, Glindersweg 80, 21029 Hamburg",Hamburg,4336707.528478974,3375360.572211593,15000,57.55673552927711,9,4329207.528478974,4344207.528478974,3367860.572211593,3382860.572211593
K000000127,Universitäres Herz- und Gefäßzentrum UKE Hamburg GmbH,9.9739,53.5907,Martinistr. 52,20246,Hamburg,Hamburg,"Universitäres Herz- und Gefäßzentrum UKE Hamburg GmbH, Martinistraße 52, 20246 Hamburg",Hamburg,4319271.508669494,3387008.8590520755,15000,75.92480228327399,19,4311771.508669494,4326771.508669494,3379508.8590520755,3394508.8590520755
K000000128,Martini-Klinik am UKE GmbH,9.9783,53.5903,Martinistr. 52,20246,Hamburg,Hamburg,"Martini-Klinik am UKE GmbH, Martinistraße 52, 20246 Hamburg",Hamburg,4319562.888342086,3386964.249683469,15000,76.50345903318221,19,4312062.888342086,4327062.888342086,3379464.249683469,3394464.249683469
K000000129,Facharztklinik Hamburg,9.9726,53.5883,Martinistr. 78,20251,Hamburg,Hamburg,"Facharztklinik Hamburg, Martinistrasse 78, 20251 Hamburg",Hamburg,4319185.313030573,3386741.8109767195,15000,76.24490269721773,19,4311685.313030573,4326685.313030573,3379241.8109767195,3394241.8109767195
K000000130,AGAPLESION DIAKONIEKLINIKUM HAMBURG,9.9669,53.5723,Hohe Weide 17,20259,Hamburg,Hamburg,"AGAPLESION DIAKONIEKLINIKUM HAMBURG, Hohe Weide 17, 20259 Hamburg",Hamburg,4318806.982146049,3384961.436733425,15000,75.16666038204336,19,4311306.982146049,4326306.982146049,3377461.436733425,3392461.436733425
K000000131,Helios Klinik Bad Gandersheim,10.027,51.8735,Albert-Rohloff-Str. 2,37581,Bad Gandersheim,Niedersachsen,"Helios Klinik Bad Gandersheim, Albert-Rohloff-Straße 2, 37581 Bad Gandersheim",Niedersachsen,4322859.525236419,3195925.162090934,15000,55.794000967144896,6,4315359.525236419,4330359.525236419,3188425.162090934,3203425.162090934
K000000132,Asklepios Harzklinik Bad Harzburg,10.5754,51.8862,Ilsenburger Str. 95,38667,Bad Harzburg,Niedersachsen,"Asklepios Harzklinik Bad Harzburg, Ilsenburger Straße 95, 38667 Bad Harzburg",Niedersachsen,4360616.9156150175,3197494.1854714686,15000,45.75487732383592,14,4353116.9156150175,4368116.9156150175,3189994.1854714686,3204994.1854714686
K000000133,Klinik Dr. Muschinsky,10.4687,51.6238,Wiesenbek 7 - 10,37431,Bad Lauterberg,Niedersachsen,"Klinik Dr. Muschinsky, Wiesenbek 7 - 10, 37431 Bad Lauterberg",Niedersachsen,4353458.19962411,3168246.7089768685,15000,39.06932107356472,8,4345958.19962411,4360958.19962411,3160746.7089768685,3175746.7089768685
K000000134,Diabeteszentrum Bad Lauterberg,10.4716,51.628,Kirchberg 21,37431,Bad Lauterberg,Niedersachsen,"Diabeteszentrum Bad Lauterberg, Kirchberg 21, 37431 Bad Lauterberg",Niedersachsen,4353656.009221937,3168715.288178272,15000,40.87872081801032,6,4346156.009221937,4361156.009221937,3161215.288178272,3176215.288178272
K000000135,Städtisches Klinikum Braunschweig gGmbH,10.5101,52.2678,Freisestr. 9/10,38118,Braunschweig,Niedersachsen,"Städtisches Klinikum Braunschweig gGmbH, Freisestraße 9/10, 38118 Braunschweig",Niedersachsen,4355823.1663072845,3239919.9291671915,15000,82.38200268404431,20,4348323.1663072845,4363323.1663072845,3232419.9291671915,3247419.9291671915
K000000136,Krankenhaus Marienstift,10.545,52.2585,Helmstedter Str. 35,38102,Braunschweig,Niedersachsen,"Krankenhaus Marienstift, Helmstedter Str. 35, 38102 Braunschweig",Niedersachsen,4358213.417368327,3238902.3873614036,15000,82.53223627075026,19,4350713.417368327,4365713.417368327,3231402.3873614036,3246402.3873614036
K000000138,Stiftung Herzogin Elisabeth Hospital,10.5266,52.2331,Leipziger Str. 24,38124,Braunschweig,Niedersachsen,"Stiftung Herzogin Elisabeth Hospital, Leipziger Str. 24, 38124 Braunschweig",Niedersachsen,4356977.567180944,3236066.917619766,15000,80.61661568454934,21,4349477.567180944,4364477.567180944,3228566.917619766,3243566.917619766
K000000139,Kirchberg-Klinik Bad Lauterberg,10.4688,51.626,Kirchberg 7-11,37431,Bad Lauterberg,Niedersachsen,"Kirchberg-Klinik Bad Lauterberg, Kirchberg 7-11, 37431 Bad Lauterberg",Niedersachsen,4353463.553907723,3168491.522097729,15000,39.02475930988021,7,4345963.553907723,4360963.553907723,3160991.522097729,3175991.522097729
K000000140,Asklepios Harzklinik Clausthal-Zellerfeld,10.3336,51.8078,Windmühlenstr. 1,38678,Clausthal-Zellerfeld,Niedersachsen,"Asklepios Harzklinik Clausthal-Zellerfeld, Windmühlenstraße 1, 38678 Clausthal-Zellerfeld",Niedersachsen,4344008.831419092,3188667.3515076716,15000,25.69554215999276,7,4336508.831419092,4351508.831419092,3181167.3515076716,3196167.3515076716
K000000141,St. Martini GmbH Krankenhaus Duderstadt,10.2467,51.5167,Göttinger Str. 34,37115,Duderstadt,Niedersachsen,"St. Martini GmbH Krankenhaus Duderstadt, Göttinger Str. 34, 37115 Duderstadt",Niedersachsen,4338124.671527733,3156255.552760158,15000,24.535723821101058,5,4330624.671527733,4345624.671527733,3148755.552760158,3163755.552760158
K000000142,Einbecker BürgerSpital GmbH,9.8686,51.8336,Andershäuser Str. 8,37574,Einbeck,Niedersachsen,"Einbecker BürgerSpital GmbH, Andershäuser Str. 8, 37574 Einbeck",Niedersachsen,4311942.311863914,3191493.511859321,15000,52.57352753882637,9,4304442.311863914,4319442.311863914,3183993.511859321,3198993.511859321
